Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed
8:21:42 PM	49.27274412	-123.2053357	-11.60000038	2647.47998	156	93	9.585000038
8:21:43 PM	49.27278402	-123.2054468	-11.60000038	2656.800049	152	91	9.373999596
8:21:44 PM	49.27282157	-123.2055464	-11.60000038	2666.340088	147	91	9.291999817
8:21:45 PM	49.27286575	-123.2056267	-11.60000038	2675.879883	145	92	9.498999596
8:21:46 PM	49.27292618	-123.2056893	-11.60000038	2685.27002	143	92	9.498999596
8:21:48 PM	49.2730794	-123.2057261	-12.19999981	2703.620117	143	89	9.015999794
8:21:49 PM	49.27317428	-123.2057159	-12.60000038	2712.780029	142	93	9.093000412
8:21:50 PM	49.27326372	-123.2057112	-13	2721.75	140	98	8.977999687
8:21:51 PM	49.27334846	-123.2057061	-13.39999962	2730.600098	140	97	8.940999985
8:21:52 PM	49.27343043	-123.205705	-13.80000019	2739.429932	139	97	8.940999985
8:21:56 PM	49.27380385	-123.2056902	-13.80000019	2774.419922	140	95	8.68500042
8:22:04 PM	49.27442788	-123.2056517	-13.80000019	2842.75	140	92	8.420999527
8:22:09 PM	49.27479107	-123.2056614	-13.80000019	2884.909912	139	90	8.420999527
8:22:10 PM	49.27485033	-123.2057137	-13.80000019	2893.110107	139	89	8.258999825
8:22:12 PM	49.27490624	-123.2059083	-13.80000019	2909.320068	138	86	8.012000084
8:22:16 PM	49.27484061	-123.206366	-13.80000019	2941.870117	139	90	8.322999954
8:22:24 PM	49.27469367	-123.2072499	-13.80000019	3006.5	141	98	8.102999687
8:22:32 PM	49.2745578	-123.2081073	-13.80000019	3071	141	95	7.915999889
8:22:37 PM	49.27448002	-123.2086409	-13.80000019	3110.77002	142	96	7.974999905
8:22:39 PM	49.27446904	-123.2088515	-13.80000019	3126.580078	142	94	7.857999802
8:22:42 PM	49.27447918	-123.2091804	-13.80000019	3150.219971	142	94	7.857999802
8:22:50 PM	49.27449804	-123.2100219	-13.80000019	3211.97998	140	91	7.579999924
8:22:51 PM	49.274506	-123.2101236	-13.80000019	3219.620117	140	90	7.553999901
8:22:54 PM	49.27455939	-123.2104136	-13.80000019	3241.98999	141	90	7.553999901
8:23:02 PM	49.27477774	-123.211166	-13.80000019	3302.310059	142	92	7.662000179
8:23:10 PM	49.27499995	-123.2119208	-13.80000019	3363.100098	142	91	7.633999825
8:23:12 PM	49.27505686	-123.2121123	-13.80000019	3378.26001	142	91	7.579999924
8:23:20 PM	49.27528049	-123.2128788	-13.80000019	3439.02002	142	89	7.423999786
8:23:24 PM	49.27539239	-123.213254	-13.80000019	3468.439941	142	89	7.373000145
8:23:32 PM	49.27561568	-123.2140159	-13.80000019	3529.01001	143	95	7.886000156
8:23:35 PM	49.27570235	-123.2143057	-13.80000019	3552.199951	143	93	7.686999798
8:23:43 PM	49.27597133	-123.2150477	-13.80000019	3614.439941	145	92	7.659999847
8:23:50 PM	49.27616721	-123.215677	-13.80000019	3668.209961	147	94	7.886000156
8:23:57 PM	49.27622706	-123.2164107	-13.80000019	3723.310059	147	92	7.631999969
8:24:05 PM	49.27629763	-123.2172336	-13.80000019	3783.169922	146	90	7.446000099
8:24:13 PM	49.27632487	-123.218061	-13.80000019	3844.040039	145	92	7.715000153
8:24:22 PM	49.27637625	-123.2189944	-13.80000019	3911.320068	145	90	7.420000076
8:24:23 PM	49.27639193	-123.2190909	-13.80000019	3918.719971	145	90	7.394999981
8:24:26 PM	49.27643275	-123.2193979	-13.80000019	3941.189941	145	89	7.525000095
8:24:32 PM	49.27654683	-123.2199886	-13.80000019	3986.27002	145	93	7.686999798
8:24:37 PM	49.27666149	-123.2204825	-13.80000019	4025.120117	145	94	7.770999908
8:24:43 PM	49.2768179	-123.221067	-13.80000019	4070.570068	146	91	7.525000095
8:24:51 PM	49.27705008	-123.2218737	-13.80000019	4130.930176	146	93	7.686999798
8:24:52 PM	49.27707355	-123.221978	-13.80000019	4138.609863	146	94	7.790999889
8:25:00 PM	49.27727446	-123.2227747	-13.80000019	4201.180176	146	91	7.652999878
8:25:01 PM	49.27729541	-123.2228689	-13.80000019	4208.939941	146	92	7.652999878
8:25:09 PM	49.27740228	-123.2236664	-13.80000019	4269.560059	146	91	7.584000111
8:25:17 PM	49.27745341	-123.2245254	-13.80000019	4332.089844	148	96	7.979000092
8:25:18 PM	49.2774618	-123.224635	-13.80000019	4340	148	95	7.948999882
8:25:26 PM	49.2775032	-123.2254888	-13.80000019	4402.100098	147	92	7.709000111
