Time	 Latitude 	 Longitude 	 Alt.(M) 	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 
9:00:44 PM	 49.273958 	 (123.253143)		 14,073.45 	147	23	 9.08 
9:00:45 PM	 49.273998 	 (123.253041)		 14,082.38 	146	0	 8.93 
9:00:46 PM	 49.274036 	 (123.252930)		 14,091.15 	146	0	 8.77 
9:00:47 PM	 49.274069 	 (123.252829)		 14,099.70 	145	0	 8.55 
9:00:48 PM	 49.274107 	 (123.252725)		 14,108.21 	145	42	 8.51 
9:00:49 PM	 49.274144 	 (123.252620)		 14,116.59 	146	84	 8.38 
9:00:50 PM	 49.274180 	 (123.252525)		 14,125.00 	145	85	 8.41 
9:00:51 PM	 49.274223 	 (123.252434)		 14,133.37 	145	84	 8.37 
9:00:52 PM	 49.274273 	 (123.252352)		 14,141.75 	144	84	 8.38 
9:00:53 PM	 49.274332 	 (123.252275)		 14,150.19 	144	84	 8.44 
9:00:54 PM	 49.274396 	 (123.252201)		 14,158.66 	144	85	 8.47 
9:00:55 PM	 49.274457 	 (123.252133)		 14,167.14 	144	86	 8.48 
9:00:56 PM	 49.274531 	 (123.252093)		 14,175.61 	143	86	 8.47 
9:00:57 PM	 49.274605 	 (123.252054)		 14,184.32 	143	76	 8.71 
9:00:58 PM	 49.274682 	 (123.252012)		 14,193.11 	143	73	 8.79 
9:00:59 PM	 49.274760 	 (123.251973)		 14,202.04 	142	73	 8.93 
9:01:00 PM	 49.274833 	 (123.251932)		 14,211.12 	141	18	 9.08 
9:01:01 PM	 49.274912 	 (123.251894)		 14,220.32 	141	0	 9.20 
9:01:02 PM	 49.274996 	 (123.251851)		 14,229.80 	140	0	 9.48 
9:01:03 PM	 49.275072 	 (123.251802)		 14,239.45 	140	0	 9.65 
9:01:04 PM	 49.275149 	 (123.251726)		 14,249.51 	140	0	 10.06 
9:01:05 PM	 49.275215 	 (123.251629)		 14,259.89 	139	0	 10.38 
9:01:06 PM	 49.275269 	 (123.251510)		 14,270.56 	139	0	 10.67 
9:01:07 PM	 49.275309 	 (123.251374)		 14,281.54 	139	0	 10.98 
9:01:08 PM	 49.275337 	 (123.251224)		 14,292.93 	139	0	 11.39 
9:01:09 PM	 49.275359 	 (123.251070)		 14,304.20 	138	0	 11.27 
9:01:10 PM	 49.275382 	 (123.250917)		 14,315.53 	137	0	 11.33 
9:01:11 PM	 49.275413 	 (123.250778)		 14,326.98 	137	0	 11.45 
9:01:12 PM	 49.275460 	 (123.250644)		 14,338.24 	136	0	 11.26 
9:01:13 PM	 49.275522 	 (123.250526)		 14,349.46 	135	0	 11.22 
9:01:14 PM	 49.275593 	 (123.250427)		 14,360.55 	135	0	 11.09 
9:01:15 PM	 49.275678 	 (123.250346)		 14,371.76 	134	0	 11.21 
9:01:16 PM	 49.275770 	 (123.250278)		 14,383.10 	134	0	 11.34 
9:01:17 PM	 49.275866 	 (123.250212)		 14,394.57 	133	0	 11.47 
9:01:18 PM	 49.275966 	 (123.250147)		 14,406.46 	133	0	 11.89 
9:01:19 PM	 49.276068 	 (123.250074)		 14,418.66 	133	0	 12.20 
9:01:20 PM	 49.276175 	 (123.250000)		 14,431.17 	133	0	 12.51 
9:01:21 PM	 49.276278 	 (123.249925)		 14,443.98 	132	0	 12.81 
9:01:22 PM	 49.276386 	 (123.249837)		 14,457.23 	132	0	 13.25 
9:01:23 PM	 49.276492 	 (123.249737)		 14,470.81 	131	0	 13.58 
9:01:24 PM	 49.276594 	 (123.249617)		 14,484.70 	131	0	 13.89 
9:01:25 PM	 49.276692 	 (123.249491)		 14,498.81 	130	0	 14.11 
9:01:26 PM	 49.276780 	 (123.249358)		 14,513.21 	129	0	 14.40 
9:01:27 PM	 49.276869 	 (123.249208)		 14,527.75 	130	0	 14.54 
9:01:28 PM	 49.276946 	 (123.249059)		 14,542.40 	129	0	 14.65 
9:01:29 PM	 49.277023 	 (123.248898)		 14,557.04 	129	0	 14.64 
9:01:30 PM	 49.277091 	 (123.248732)		 14,571.68 	129	0	 14.64 
9:01:31 PM	 49.277157 	 (123.248561)		 14,586.32 	129	0	 14.64 
9:01:32 PM	 49.277220 	 (123.248386)		 14,600.97 	128	0	 14.65 
9:01:33 PM	 49.277282 	 (123.248210)		 14,615.56 	128	0	 14.59 
9:01:34 PM	 49.277345 	 (123.248035)		 14,630.20 	127	0	 14.64 
9:01:35 PM	 49.277407 	 (123.247865)		 14,644.80 	126	0	 14.60 
9:01:37 PM	 49.277514 	 (123.247566)		 14,681.03 	125	0	 18.12 
9:01:38 PM	 49.277622 	 (123.247266)		 14,695.48 	125	0	 14.45 
9:01:39 PM	 49.277688 	 (123.247105)		 14,709.93 	125	0	 14.45 
9:01:40 PM	 49.277762 	 (123.246938)		 14,724.37 	125	0	 14.44 
9:01:41 PM	 49.277832 	 (123.246778)		 14,738.87 	126	0	 14.50 
9:01:42 PM	 49.277906 	 (123.246617)		 14,753.36 	126	0	 14.49 
9:01:43 PM	 49.277980 	 (123.246455)		 14,767.76 	126	0	 14.40 
9:01:44 PM	 49.278054 	 (123.246300)		 14,782.11 	125	0	 14.35 
9:01:45 PM	 49.278125 	 (123.246142)		 14,796.46 	124	0	 14.35 
9:01:46 PM	 49.278197 	 (123.245985)		 14,810.72 	124	0	 14.26 
9:01:47 PM	 49.278272 	 (123.245816)		 14,825.16 	123	0	 14.44 
9:01:48 PM	 49.278345 	 (123.245655)		 14,839.61 	123	0	 14.45 
9:01:49 PM	 49.278417 	 (123.245497)		 14,854.35 	123	0	 14.74 
9:01:50 PM	 49.278492 	 (123.245332)		 14,869.04 	123	0	 14.69 
9:01:51 PM	 49.278566 	 (123.245164)		 14,883.78 	123	0	 14.74 
9:01:52 PM	 49.278634 	 (123.244998)		 14,898.63 	123	0	 14.85 
9:01:53 PM	 49.278709 	 (123.244834)		 14,913.46 	123	0	 14.83 
9:01:54 PM	 49.278784 	 (123.244665)		 14,928.41 	123	0	 14.95 
9:01:55 PM	 49.278860 	 (123.244507)		 14,943.19 	123	0	 14.78 
9:01:56 PM	 49.278929 	 (123.244340)		 14,957.93 	123	0	 14.74 
9:01:57 PM	 49.278996 	 (123.244178)		 14,972.32 	123	0	 14.39 
9:01:58 PM	 49.279063 	 (123.244026)		 14,986.34 	123	0	 14.02 
9:01:59 PM	 49.279130 	 (123.243870)		 15,000.00 	123	0	 13.66 
9:02:00 PM	 49.279188 	 (123.243724)		 15,013.20 	123	0	 13.20 
9:02:01 PM	 49.279243 	 (123.243565)		 15,026.07 	122	0	 12.87 
9:02:02 PM	 49.279273 	 (123.243388)		 15,038.99 	122	0	 12.92 
9:02:03 PM	 49.279301 	 (123.243216)		 15,051.90 	121	0	 12.91 
9:02:04 PM	 49.279325 	 (123.243037)		 15,064.67 	121	0	 12.77 
9:02:05 PM	 49.279343 	 (123.242868)		 15,077.35 	120	0	 12.68 
9:02:06 PM	 49.279339 	 (123.242699)		 15,090.04 	120	0	 12.69 
9:02:07 PM	 49.279336 	 (123.242533)		 15,102.65 	119	0	 12.61 
9:02:08 PM	 49.279330 	 (123.242356)		 15,115.19 	119	0	 12.54 
9:02:09 PM	 49.279323 	 (123.242193)		 15,127.81 	119	0	 12.62 
9:02:10 PM	 49.279310 	 (123.242020)		 15,140.37 	119	0	 12.56 
9:02:11 PM	 49.279307 	 (123.241855)		 15,152.82 	120	0	 12.45 
9:02:12 PM	 49.279301 	 (123.241684)		 15,165.32 	120	0	 12.50 
9:02:13 PM	 49.279288 	 (123.241514)		 15,177.71 	120	0	 12.39 
9:02:14 PM	 49.279282 	 (123.241349)		 15,190.11 	119	0	 12.40 
9:02:15 PM	 49.279273 	 (123.241183)		 15,202.36 	118	0	 12.25 
9:02:16 PM	 49.279263 	 (123.241021)		 15,214.54 	118	0	 12.18 
9:02:17 PM	 49.279252 	 (123.240865)		 15,226.36 	118	0	 11.82 
9:02:18 PM	 49.279246 	 (123.240709)		 15,237.76 	119	0	 11.40 
9:02:19 PM	 49.279245 	 (123.240583)		 15,248.82 	118	0	 11.06 
9:02:20 PM	 49.279243 	 (123.240474)		 15,258.27 	119	0	 9.45 
9:02:21 PM	 49.279235 	 (123.240397)		 15,265.76 	119	0	 7.49 
9:02:22 PM	 49.279242 	 (123.240364)		 15,271.80 	120	0	 6.04 
9:02:23 PM	 49.279263 	 (123.240379)		 15,276.59 	119	0	 4.79 
9:02:24 PM	 49.279313 	 (123.240415)		 15,280.76 	120	0	 4.17 
9:02:25 PM	 49.279308 	 (123.240461)		 15,284.21 	120	0	 3.45 
9:02:26 PM	 49.279299 	 (123.240482)		 15,287.26 	120	0	 3.05 
9:02:27 PM	 49.279303 	 (123.240484)		 15,289.58 	120	0	 2.32 
9:02:28 PM	 49.279300 	 (123.240482)		 15,291.90 	120	0	 2.32 
9:02:29 PM	 49.279295 	 (123.240481)		 15,291.90 	120		 -   
9:03:24 PM	 49.279279 	 (123.240623)		 15,291.90 	114		 -   
9:03:25 PM	 49.279280 	 (123.240692)		 15,295.75 	115	60	 3.85 
9:03:26 PM	 49.279268 	 (123.240775)		 15,300.60 	116	69	 4.85 
9:03:27 PM	 49.279263 	 (123.240860)		 15,306.08 	119	78	 5.48 
9:03:28 PM	 49.279264 	 (123.240945)		 15,311.83 	121	85	 5.75 
9:03:29 PM	 49.279269 	 (123.241029)		 15,317.75 	122	86	 5.92 
9:03:30 PM	 49.279273 	 (123.241116)		 15,324.08 	124	92	 6.33 
9:03:31 PM	 49.279278 	 (123.241199)		 15,330.27 	127	89	 6.19 
9:03:32 PM	 49.279281 	 (123.241288)		 15,336.45 	128	88	 6.18 
9:03:33 PM	 49.279285 	 (123.241371)		 15,342.46 	130	86	 6.01 
9:03:34 PM	 49.279290 	 (123.241454)		 15,348.40 	131	84	 5.94 
9:03:35 PM	 49.279295 	 (123.241537)		 15,354.26 	132	83	 5.86 
9:03:36 PM	 49.279307 	 (123.241616)		 15,359.99 	134	81	 5.73 
9:03:37 PM	 49.279312 	 (123.241698)		 15,365.62 	135	80	 5.63 
9:03:38 PM	 49.279314 	 (123.241775)		 15,371.21 	136	80	 5.59 
9:03:39 PM	 49.279321 	 (123.241853)		 15,376.78 	137	80	 5.57 
9:03:40 PM	 49.279323 	 (123.241926)		 15,382.31 	138	76	 5.53 
9:03:41 PM	 49.279325 	 (123.242005)		 15,387.65 	138	82	 5.34 
9:03:42 PM	 49.279325 	 (123.242086)		 15,393.40 	139	83	 5.75 
9:03:43 PM	 49.279323 	 (123.242167)		 15,399.34 	140	92	 5.94 
9:03:44 PM	 49.279324 	 (123.242251)		 15,405.75 	141	88	 6.41 
9:03:45 PM	 49.279322 	 (123.242329)		 15,411.65 	141	85	 5.90 
9:03:46 PM	 49.279323 	 (123.242410)		 15,417.43 	142	83	 5.78 
9:03:47 PM	 49.279323 	 (123.242484)		 15,423.15 	143	82	 5.72 
9:03:48 PM	 49.279319 	 (123.242556)		 15,428.86 	143	82	 5.71 
9:03:49 PM	 49.279313 	 (123.242626)		 15,434.51 	144	80	 5.65 
9:03:50 PM	 49.279306 	 (123.242691)		 15,440.03 	145	79	 5.52 
9:03:51 PM	 49.279308 	 (123.242757)		 15,445.50 	146	76	 5.47 
9:03:52 PM	 49.279302 	 (123.242824)		 15,450.76 	146	80	 5.26 
9:03:53 PM	 49.279295 	 (123.242888)		 15,456.29 	147	80	 5.53 
9:03:54 PM	 49.279275 	 (123.242964)		 15,461.99 	148	82	 5.70 
9:03:55 PM	 49.279259 	 (123.243031)		 15,467.75 	149	85	 5.76 
9:03:56 PM	 49.279247 	 (123.243095)		 15,473.53 	149	80	 5.78 
9:03:57 PM	 49.279236 	 (123.243162)		 15,478.96 	150	79	 5.43 
9:03:58 PM	 49.279226 	 (123.243233)		 15,484.30 	151	76	 5.34 
9:03:59 PM	 49.279216 	 (123.243294)		 15,489.56 	151	75	 5.26 
9:04:00 PM	 49.279220 	 (123.243367)		 15,494.69 	152	81	 5.13 
9:04:01 PM	 49.279217 	 (123.243439)		 15,499.62 	153	77	 4.93 
9:04:02 PM	 49.279207 	 (123.243505)		 15,504.39 	153	77	 4.77 
9:04:03 PM	 49.279190 	 (123.243570)		 15,509.10 	153	75	 4.71 
9:04:04 PM	 49.279178 	 (123.243637)		 15,513.82 	154	77	 4.72 
9:04:05 PM	 49.279164 	 (123.243700)		 15,518.63 	154	78	 4.81 
9:04:06 PM	 49.279144 	 (123.243756)		 15,523.49 	154	77	 4.86 
9:04:07 PM	 49.279122 	 (123.243813)		 15,528.35 	155	79	 4.86 
9:04:08 PM	 49.279096 	 (123.243867)		 15,533.25 	155	80	 4.90 
9:04:09 PM	 49.279069 	 (123.243919)		 15,538.25 	155	81	 5.00 
9:04:10 PM	 49.279041 	 (123.243971)		 15,543.29 	154	83	 5.04 
9:04:11 PM	 49.279022 	 (123.244028)		 15,548.56 	154	85	 5.27 
9:04:12 PM	 49.278989 	 (123.244085)		 15,553.90 	154	86	 5.34 
9:04:13 PM	 49.278959 	 (123.244145)		 15,559.23 	154	87	 5.33 
9:04:14 PM	 49.278928 	 (123.244205)		 15,564.63 	155	90	 5.40 
9:04:15 PM	 49.278904 	 (123.244267)		 15,570.23 	155	90	 5.60 
9:04:16 PM	 49.278879 	 (123.244331)		 15,575.81 	154	90	 5.58 
9:04:17 PM	 49.278847 	 (123.244391)		 15,581.39 	154	90	 5.58 
9:04:18 PM	 49.278816 	 (123.244449)		 15,586.97 	154	87	 5.58 
9:04:19 PM	 49.278787 	 (123.244503)		 15,592.43 	154	86	 5.46 
9:04:20 PM	 49.278757 	 (123.244557)		 15,597.76 	154	87	 5.33 
9:04:21 PM	 49.278722 	 (123.244605)		 15,603.13 	154	87	 5.37 
9:04:22 PM	 49.278684 	 (123.244656)		 15,608.42 	154	88	 5.29 
9:04:23 PM	 49.278679 	 (123.244736)		 15,613.53 	154	90	 5.11 
9:04:24 PM	 49.278661 	 (123.244806)		 15,618.56 	154	89	 5.03 
9:04:25 PM	 49.278649 	 (123.244892)		 15,623.49 	154	84	 4.93 
9:04:26 PM	 49.278617 	 (123.244935)		 15,628.30 	154	73	 4.81 
9:04:27 PM	 49.278592 	 (123.244999)		 15,632.61 	154	65	 4.31 
9:04:28 PM	 49.278568 	 (123.245067)		 15,637.28 	154	67	 4.67 
9:04:29 PM	 49.278545 	 (123.245130)		 15,641.96 	154	68	 4.68 
9:04:30 PM	 49.278525 	 (123.245193)		 15,646.78 	155	70	 4.82 
9:04:31 PM	 49.278502 	 (123.245252)		 15,651.70 	155	71	 4.92 
9:04:32 PM	 49.278476 	 (123.245315)		 15,656.67 	155	74	 4.97 
9:04:33 PM	 49.278454 	 (123.245371)		 15,662.07 	155	79	 5.40 
9:04:34 PM	 49.278434 	 (123.245427)		 15,666.74 	155	81	 4.67 
9:04:35 PM	 49.278415 	 (123.245478)		 15,671.24 	155	80	 4.50 
9:04:36 PM	 49.278397 	 (123.245527)		 15,675.71 	155	79	 4.47 
9:04:37 PM	 49.278377 	 (123.245579)		 15,680.13 	155	77	 4.42 
9:04:38 PM	 49.278356 	 (123.245628)		 15,684.50 	156	76	 4.37 
9:04:39 PM	 49.278336 	 (123.245675)		 15,688.77 	156	76	 4.27 
9:04:40 PM	 49.278316 	 (123.245721)		 15,692.93 	156	76	 4.16 
9:04:41 PM	 49.278295 	 (123.245767)		 15,697.00 	157	73	 4.07 
9:04:42 PM	 49.278274 	 (123.245815)		 15,701.07 	157	73	 4.07 
9:04:43 PM	 49.278254 	 (123.245861)		 15,705.16 	157	72	 4.09 
9:04:44 PM	 49.278234 	 (123.245909)		 15,709.24 	157	72	 4.08 
9:04:45 PM	 49.278214 	 (123.245957)		 15,713.31 	157	72	 4.07 
9:04:46 PM	 49.278195 	 (123.246006)		 15,717.41 	157	73	 4.10 
9:04:47 PM	 49.278174 	 (123.246053)		 15,721.42 	158	71	 4.01 
9:04:48 PM	 49.278153 	 (123.246098)		 15,725.40 	158	68	 3.98 
9:04:49 PM	 49.278135 	 (123.246139)		 15,729.23 	157	67	 3.83 
9:04:50 PM	 49.278119 	 (123.246183)		 15,732.99 	158	67	 3.76 
9:04:51 PM	 49.278102 	 (123.246227)		 15,736.71 	158	62	 3.72 
9:04:52 PM	 49.278085 	 (123.246269)		 15,740.12 	157	60	 3.41 
9:04:53 PM	 49.278069 	 (123.246314)		 15,744.10 	158	64	 3.98 
9:04:54 PM	 49.278048 	 (123.246363)		 15,748.23 	158	67	 4.13 
9:04:55 PM	 49.278027 	 (123.246411)		 15,752.53 	158	69	 4.30 
9:04:56 PM	 49.278004 	 (123.246466)		 15,757.08 	158	73	 4.55 
9:04:57 PM	 49.277983 	 (123.246522)		 15,761.38 	158	71	 4.30 
9:04:58 PM	 49.277961 	 (123.246575)		 15,765.40 	158	72	 4.02 
9:04:59 PM	 49.277943 	 (123.246622)		 15,769.40 	158	69	 4.00 
9:05:00 PM	 49.277924 	 (123.246666)		 15,773.34 	159	69	 3.94 
9:05:01 PM	 49.277904 	 (123.246712)		 15,777.30 	159	70	 3.96 
9:05:02 PM	 49.277886 	 (123.246755)		 15,781.25 	159	69	 3.95 
9:05:03 PM	 49.277867 	 (123.246795)		 15,785.18 	159	70	 3.93 
9:05:04 PM	 49.277849 	 (123.246836)		 15,789.12 	159	69	 3.94 
9:05:05 PM	 49.277831 	 (123.246873)		 15,793.03 	159	70	 3.91 
9:05:06 PM	 49.277810 	 (123.246912)		 15,796.89 	159	75	 3.86 
9:05:07 PM	 49.277790 	 (123.246950)		 15,800.64 	157	75	 3.75 
9:05:08 PM	 49.277770 	 (123.246987)		 15,804.38 	158	76	 3.74 
9:05:09 PM	 49.277752 	 (123.247024)		 15,808.11 	158	75	 3.73 
9:05:10 PM	 49.277733 	 (123.247065)		 15,811.82 	158	75	 3.71 
9:05:11 PM	 49.277714 	 (123.247107)		 15,815.58 	158	76	 3.76 
9:05:12 PM	 49.277696 	 (123.247150)		 15,819.34 	158	76	 3.76 
9:05:13 PM	 49.277676 	 (123.247192)		 15,823.07 	158	76	 3.73 
9:05:14 PM	 49.277658 	 (123.247236)		 15,826.81 	158	78	 3.74 
9:05:15 PM	 49.277640 	 (123.247280)		 15,830.58 	158	78	 3.77 
9:05:16 PM	 49.277623 	 (123.247324)		 15,834.44 	159	78	 3.86 
9:05:17 PM	 49.277605 	 (123.247367)		 15,838.34 	158	78	 3.90 
9:05:18 PM	 49.277584 	 (123.247412)		 15,842.23 	158	79	 3.89 
9:05:19 PM	 49.277565 	 (123.247454)		 15,846.14 	158	80	 3.91 
9:05:20 PM	 49.277546 	 (123.247500)		 15,850.09 	158	79	 3.95 
9:05:21 PM	 49.277529 	 (123.247544)		 15,854.00 	157	78	 3.91 
9:05:22 PM	 49.277512 	 (123.247593)		 15,857.87 	157	78	 3.87 
9:05:23 PM	 49.277493 	 (123.247638)		 15,861.70 	157	77	 3.83 
9:05:24 PM	 49.277476 	 (123.247683)		 15,865.52 	157	77	 3.82 
9:05:25 PM	 49.277457 	 (123.247729)		 15,869.33 	157	78	 3.81 
9:05:26 PM	 49.277438 	 (123.247777)		 15,873.23 	157	80	 3.90 
9:05:27 PM	 49.277423 	 (123.247842)		 15,877.19 	157	81	 3.96 
9:05:28 PM	 49.277410 	 (123.247898)		 15,881.20 	156	81	 4.01 
9:05:29 PM	 49.277394 	 (123.247949)		 15,885.17 	156	80	 3.97 
9:05:30 PM	 49.277378 	 (123.248001)		 15,889.13 	156	79	 3.96 
9:05:31 PM	 49.277363 	 (123.248047)		 15,893.07 	157	78	 3.94 
9:05:32 PM	 49.277347 	 (123.248096)		 15,896.92 	157	79	 3.85 
9:05:33 PM	 49.277331 	 (123.248142)		 15,900.85 	157	79	 3.93 
9:05:34 PM	 49.277316 	 (123.248188)		 15,904.80 	157	79	 3.95 
9:05:35 PM	 49.277302 	 (123.248234)		 15,908.69 	157	78	 3.89 
9:05:36 PM	 49.277286 	 (123.248286)		 15,912.56 	157	81	 3.87 
9:05:37 PM	 49.277269 	 (123.248334)		 15,916.53 	158	81	 3.97 
9:05:38 PM	 49.277253 	 (123.248381)		 15,920.54 	158	80	 4.01 
9:05:39 PM	 49.277235 	 (123.248429)		 15,924.48 	158	80	 3.94 
9:05:40 PM	 49.277219 	 (123.248480)		 15,928.45 	158	81	 3.97 
9:05:41 PM	 49.277203 	 (123.248527)		 15,932.54 	158	83	 4.09 
9:05:42 PM	 49.277184 	 (123.248575)		 15,936.66 	158	82	 4.12 
9:05:43 PM	 49.277163 	 (123.248619)		 15,940.74 	158	82	 4.08 
9:05:44 PM	 49.277144 	 (123.248666)		 15,944.82 	158	83	 4.08 
9:05:45 PM	 49.277126 	 (123.248714)		 15,948.95 	159	84	 4.13 
9:05:46 PM	 49.277108 	 (123.248764)		 15,953.10 	159	82	 4.15 
9:05:47 PM	 49.277090 	 (123.248812)		 15,957.18 	159	81	 4.08 
9:05:48 PM	 49.277073 	 (123.248858)		 15,961.18 	158	80	 4.00 
9:05:49 PM	 49.277058 	 (123.248902)		 15,965.02 	158	73	 3.84 
9:05:50 PM	 49.277043 	 (123.248944)		 15,968.75 	158	62	 3.73 
9:05:51 PM	 49.277026 	 (123.248987)		 15,972.17 	158	68	 3.42 
9:05:52 PM	 49.277005 	 (123.249032)		 15,976.11 	158	71	 3.94 
9:05:53 PM	 49.276983 	 (123.249078)		 15,980.17 	159	74	 4.06 
9:05:54 PM	 49.276961 	 (123.249126)		 15,984.37 	159	74	 4.20 
9:05:55 PM	 49.276938 	 (123.249177)		 15,988.59 	159	75	 4.22 
9:05:56 PM	 49.276916 	 (123.249223)		 15,992.82 	160	78	 4.23 
9:05:57 PM	 49.276891 	 (123.249269)		 15,997.19 	159	77	 4.37 
9:05:58 PM	 49.276857 	 (123.249318)		 16,001.60 	159	83	 4.41 
9:05:59 PM	 49.276830 	 (123.249363)		 16,006.49 	160	80	 4.89 
9:06:00 PM	 49.276804 	 (123.249403)		 16,010.69 	160	79	 4.20 
9:06:01 PM	 49.276780 	 (123.249439)		 16,014.59 	160	77	 3.90 
9:06:02 PM	 49.276757 	 (123.249477)		 16,018.37 	161	77	 3.78 
9:06:03 PM	 49.276738 	 (123.249514)		 16,022.09 	161	75	 3.72 
9:06:04 PM	 49.276716 	 (123.249547)		 16,025.82 	161	76	 3.73 
9:06:05 PM	 49.276691 	 (123.249577)		 16,029.60 	161	76	 3.78 
9:06:06 PM	 49.276668 	 (123.249608)		 16,033.31 	161	75	 3.71 
9:06:07 PM	 49.276643 	 (123.249639)		 16,037.03 	161	75	 3.72 
9:06:08 PM	 49.276618 	 (123.249670)		 16,040.73 	161	74	 3.70 
9:06:09 PM	 49.276592 	 (123.249696)		 16,044.40 	161	76	 3.67 
9:06:10 PM	 49.276566 	 (123.249727)		 16,048.09 	161	75	 3.69 
9:06:11 PM	 49.276538 	 (123.249759)		 16,051.81 	161	76	 3.72 
9:06:12 PM	 49.276508 	 (123.249786)		 16,055.56 	161	76	 3.75 
9:06:13 PM	 49.276477 	 (123.249812)		 16,059.32 	160	77	 3.76 
9:06:14 PM	 49.276446 	 (123.249841)		 16,063.11 	161	77	 3.79 
9:06:15 PM	 49.276416 	 (123.249867)		 16,066.95 	161	78	 3.84 
9:06:16 PM	 49.276386 	 (123.249895)		 16,070.82 	160	79	 3.87 
9:06:17 PM	 49.276359 	 (123.249919)		 16,074.70 	160	78	 3.88 
9:06:18 PM	 49.276329 	 (123.249944)		 16,078.55 	160	77	 3.85 
9:06:19 PM	 49.276300 	 (123.249965)		 16,082.29 	160	76	 3.74 
9:06:20 PM	 49.276271 	 (123.249989)		 16,086.04 	160	77	 3.75 
9:06:21 PM	 49.276240 	 (123.250010)		 16,089.90 	160	78	 3.86 
9:06:22 PM	 49.276209 	 (123.250031)		 16,093.80 	160	80	 3.90 
9:06:23 PM	 49.276178 	 (123.250054)		 16,097.82 	160	81	 4.02 
9:06:24 PM	 49.276145 	 (123.250073)		 16,101.83 	160	81	 4.01 
9:06:25 PM	 49.276112 	 (123.250092)		 16,105.80 	160	80	 3.97 
9:06:26 PM	 49.276082 	 (123.250111)		 16,109.78 	160	81	 3.98 
9:06:27 PM	 49.276052 	 (123.250135)		 16,113.74 	160	80	 3.96 
9:06:28 PM	 49.276017 	 (123.250160)		 16,117.70 	161	80	 3.96 
9:06:29 PM	 49.275980 	 (123.250183)		 16,121.68 	161	82	 3.98 
9:06:30 PM	 49.275945 	 (123.250206)		 16,125.69 	161	81	 4.01 
9:06:31 PM	 49.275909 	 (123.250225)		 16,129.71 	161	81	 4.02 
9:06:32 PM	 49.275875 	 (123.250241)		 16,133.74 	160	81	 4.03 
9:06:33 PM	 49.275844 	 (123.250253)		 16,137.70 	161	79	 3.96 
9:06:34 PM	 49.275808 	 (123.250272)		 16,141.61 	161	80	 3.91 
9:06:35 PM	 49.275773 	 (123.250290)		 16,145.62 	161	82	 4.01 
9:06:36 PM	 49.275742 	 (123.250312)		 16,149.68 	161	83	 4.06 
9:06:37 PM	 49.275713 	 (123.250340)		 16,153.78 	160	85	 4.10 
9:06:38 PM	 49.275677 	 (123.250367)		 16,157.93 	160	85	 4.15 
9:06:39 PM	 49.275643 	 (123.250391)		 16,162.12 	160	85	 4.19 
9:06:40 PM	 49.275607 	 (123.250419)		 16,166.39 	160	87	 4.27 
9:06:41 PM	 49.275576 	 (123.250449)		 16,170.70 	160	87	 4.31 
9:06:42 PM	 49.275548 	 (123.250487)		 16,175.00 	161	88	 4.30 
9:06:43 PM	 49.275521 	 (123.250532)		 16,179.32 	160	88	 4.32 
9:06:44 PM	 49.275497 	 (123.250574)		 16,183.64 	161	87	 4.32 
9:06:45 PM	 49.275472 	 (123.250618)		 16,187.95 	160	87	 4.31 
9:06:46 PM	 49.275445 	 (123.250670)		 16,192.27 	161	89	 4.32 
9:06:47 PM	 49.275423 	 (123.250720)		 16,196.73 	161	89	 4.46 
9:06:48 PM	 49.275406 	 (123.250778)		 16,201.31 	161	92	 4.58 
9:06:49 PM	 49.275394 	 (123.250846)		 16,205.89 	161	95	 4.58 
9:06:50 PM	 49.275384 	 (123.250915)		 16,210.62 	161	91	 4.73 
9:06:51 PM	 49.275376 	 (123.250986)		 16,215.33 	161	76	 4.71 
9:06:52 PM	 49.275369 	 (123.251059)		 16,219.75 	161	81	 4.42 
9:06:53 PM	 49.275361 	 (123.251139)		 16,224.88 	160	85	 5.13 
9:06:54 PM	 49.275351 	 (123.251217)		 16,230.36 	160	90	 5.48 
9:06:55 PM	 49.275341 	 (123.251298)		 16,236.21 	161	97	 5.85 
9:06:56 PM	 49.275327 	 (123.251382)		 16,242.29 	161	93	 6.08 
9:06:57 PM	 49.275311 	 (123.251458)		 16,248.19 	161	93	 5.90 
9:06:58 PM	 49.275293 	 (123.251531)		 16,253.91 	161	91	 5.72 
9:06:59 PM	 49.275273 	 (123.251596)		 16,259.47 	161	92	 5.56 
9:07:00 PM	 49.275249 	 (123.251665)		 16,264.76 	162	90	 5.29 
9:07:01 PM	 49.275224 	 (123.251721)		 16,269.83 	161	89	 5.07 
9:07:02 PM	 49.275195 	 (123.251772)		 16,274.82 	162	87	 4.99 
9:07:03 PM	 49.275166 	 (123.251818)		 16,279.70 	162	87	 4.88 
9:07:04 PM	 49.275132 	 (123.251860)		 16,284.59 	162	87	 4.89 
9:07:05 PM	 49.275098 	 (123.251900)		 16,289.50 	162	87	 4.91 
9:07:06 PM	 49.275060 	 (123.251933)		 16,294.46 	162	87	 4.96 
9:07:07 PM	 49.275021 	 (123.251962)		 16,299.36 	162	86	 4.90 
9:07:08 PM	 49.274980 	 (123.251982)		 16,304.23 	162	87	 4.87 
9:07:09 PM	 49.274938 	 (123.252006)		 16,309.08 	162	85	 4.85 
9:07:10 PM	 49.274895 	 (123.252029)		 16,313.94 	161	86	 4.86 
