Time	 Latitude 	 Longitude 	Alt.(M)	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 	 Speed (km/h) 
7:20:21 PM	 49.269096 	 (123.201618)	4	 1,729.03 	134	88	 7.6801 	 27.6482 
7:20:22 PM	 49.269129 	 (123.201707)	4	 1,736.60 	133	87	 7.5699 	 27.2518 
7:20:23 PM	 49.269167 	 (123.201788)	4	 1,744.14 	133	88	 7.5400 	 27.1441 
7:20:24 PM	 49.269208 	 (123.201873)	4	 1,751.65 	133	88	 7.5100 	 27.0360 
7:20:25 PM	 49.269258 	 (123.201955)	4	 1,759.33 	133	88	 7.6799 	 27.6478 
7:20:26 PM	 49.269312 	 (123.202031)	4	 1,767.18 	133	93	 7.8501 	 28.2604 
7:20:27 PM	 49.269369 	 (123.202095)	4	 1,775.30 	133	95	 8.1200 	 29.2320 
7:20:28 PM	 49.269434 	 (123.202151)	3.599999905	 1,783.70 	132	89	 8.3999 	 30.2396 
7:20:29 PM	 49.269504 	 (123.202197)	3	 1,792.38 	132	93	 8.6801 	 31.2482 
7:20:30 PM	 49.269579 	 (123.202237)	2.599999905	 1,801.47 	132	99	 9.0900 	 32.7239 
7:20:31 PM	 49.269659 	 (123.202272)	2.200000048	 1,811.12 	132	91	 9.6500 	 34.7401 
7:20:32 PM	 49.269758 	 (123.202295)	1.600000024	 1,821.49 	132	98	 10.3700 	 37.3320 
7:20:33 PM	 49.269852 	 (123.202311)	1	 1,832.03 	132	91	 10.5400 	 37.9441 
7:20:34 PM	 49.269952 	 (123.202318)	0.400000006	 1,843.28 	132	93	 11.2500 	 40.5000 
7:20:35 PM	 49.270054 	 (123.202318)	-0.400000006	 1,854.90 	132	96	 11.6200 	 41.8320 
7:20:36 PM	 49.270158 	 (123.202308)	-1.200000048	 1,866.85 	132	98	 11.9500 	 43.0198 
7:20:37 PM	 49.270265 	 (123.202290)	-3.200000048	 1,878.77 	132	98	 11.9200 	 42.9122 
7:20:38 PM	 49.270366 	 (123.202266)	-4.199999809	 1,890.85 	131	102	 12.0800 	 43.4878 
7:20:39 PM	 49.270470 	 (123.202256)	-4.199999809	 1,903.00 	131	101	 12.1500 	 43.7401 
7:20:40 PM	 49.270577 	 (123.202245)	-5.199999809	 1,915.44 	131	97	 12.4399 	 44.7838 
7:20:41 PM	 49.270690 	 (123.202243)	-6.199999809	 1,928.14 	131	99	 12.7001 	 45.7203 
7:20:42 PM	 49.270797 	 (123.202242)	-6.800000191	 1,940.84 	131	93	 12.7000 	 45.7198 
7:20:43 PM	 49.270911 	 (123.202244)	-7.400000095	 1,953.85 	131	93	 13.0100 	 46.8360 
7:20:44 PM	 49.271027 	 (123.202254)	-7.800000191	 1,967.06 	131	95	 13.2101 	 47.5563 
7:20:45 PM	 49.271134 	 (123.202274)	-8.800000191	 1,980.35 	131	97	 13.2899 	 47.8437 
7:20:46 PM	 49.271252 	 (123.202341)	-9.600000381	 1,993.77 	131	97	 13.4200 	 48.3122 
7:20:47 PM	 49.271364 	 (123.202411)	-10.39999962	 2,007.06 	130	96	 13.2900 	 47.8441 
7:20:48 PM	 49.271467 	 (123.202503)	-11.39999962	 2,020.57 	130	97	 13.5099 	 48.6356 
7:20:49 PM	 49.271567 	 (123.202607)	-12.39999962	 2,034.03 	131	99	 13.4601 	 48.4563 
7:20:50 PM	 49.271666 	 (123.202710)	-13.39999962	 2,047.32 	130	96	 13.2899 	 47.8437 
7:20:51 PM	 49.271755 	 (123.202820)	-14.19999981	 2,060.37 	130	92	 13.0502 	 46.9806 
7:20:52 PM	 49.271841 	 (123.202953)	-14.19999981	 2,073.38 	130	94	 13.0098 	 46.8352 
7:20:53 PM	 49.271916 	 (123.203093)	-14.19999981	 2,086.11 	130	94	 12.7302 	 45.8288 
7:20:54 PM	 49.271986 	 (123.203238)	-14.19999981	 2,098.77 	129	91	 12.6599 	 45.5757 
7:20:55 PM	 49.272050 	 (123.203383)	-14.19999981	 2,111.17 	130	97	 12.3999 	 44.6396 
7:20:56 PM	 49.272109 	 (123.203529)	-14.19999981	 2,123.33 	130	94	 12.1602 	 43.7766 
7:20:57 PM	 49.272163 	 (123.203666)	-14.19999981	 2,135.21 	130	92	 11.8799 	 42.7676 
7:20:58 PM	 49.272214 	 (123.203807)	-14.19999981	 2,147.14 	130	91	 11.9299 	 42.9478 
7:20:59 PM	 49.272264 	 (123.203943)	-14.19999981	 2,158.74 	130	91	 11.6001 	 41.7604 
7:21:00 PM	 49.272313 	 (123.204079)	-14.19999981	 2,170.30 	130	89	 11.5601 	 41.6162 
7:21:01 PM	 49.272360 	 (123.204219)	-14.19999981	 2,181.80 	130	90	 11.5000 	 41.4000 
7:21:02 PM	 49.272404 	 (123.204362)	-14.19999981	 2,193.05 	130	87	 11.2500 	 40.5000 
7:21:03 PM	 49.272451 	 (123.204498)	-14.19999981	 2,204.37 	130	88	 11.3201 	 40.7522 
7:21:04 PM	 49.272499 	 (123.204640)	-14.19999981	 2,215.71 	131	88	 11.3398 	 40.8234 
7:21:05 PM	 49.272545 	 (123.204775)	-14.19999981	 2,227.00 	131	87	 11.2900 	 40.6441 
7:21:06 PM	 49.272593 	 (123.204912)	-14.19999981	 2,238.20 	131	87	 11.2000 	 40.3198 
7:21:07 PM	 49.272638 	 (123.205049)	-14.19999981	 2,249.39 	131	87	 11.1899 	 40.2838 
7:21:08 PM	 49.272684 	 (123.205180)	-14.19999981	 2,260.51 	131	89	 11.1201 	 40.0324 
7:21:09 PM	 49.272727 	 (123.205309)	-14.19999981	 2,271.41 	131	90	 10.8999 	 39.2396 
7:21:10 PM	 49.272773 	 (123.205441)	-14.19999981	 2,282.20 	132	88	 10.7900 	 38.8441 
7:21:11 PM	 49.272817 	 (123.205569)	-14.19999981	 2,292.82 	131	88	 10.6201 	 38.2324 
7:21:12 PM	 49.272884 	 (123.205681)	-14.19999981	 2,303.55 	131	89	 10.7300 	 38.6279 
7:21:13 PM	 49.272960 	 (123.205757)	-14.19999981	 2,314.28 	131	60	 10.7300 	 38.6279 
7:21:14 PM	 49.273051 	 (123.205788)	-14.19999981	 2,324.40 	131	68	 10.1199 	 36.4315 
7:21:15 PM	 49.273139 	 (123.205785)	-14.19999981	 2,334.28 	131	81	 9.8801 	 35.5685 
7:21:16 PM	 49.273234 	 (123.205780)	-14.19999981	 2,344.08 	131	91	 9.8000 	 35.2802 
7:21:17 PM	 49.273327 	 (123.205771)	-14.19999981	 2,353.91 	131	92	 9.8298 	 35.3874 
7:21:18 PM	 49.273419 	 (123.205764)	-14.19999981	 2,363.70 	131	93	 9.7900 	 35.2441 
7:21:19 PM	 49.273515 	 (123.205762)	-14.19999981	 2,373.54 	131	91	 9.8401 	 35.4243 
7:21:20 PM	 49.273605 	 (123.205757)	-14.19999981	 2,383.16 	131	90	 9.6199 	 34.6315 
7:21:21 PM	 49.273696 	 (123.205750)	-14.19999981	 2,392.86 	131	91	 9.7002 	 34.9207 
7:21:22 PM	 49.273787 	 (123.205743)	-14.19999981	 2,402.43 	132	89	 9.5698 	 34.4514 
7:21:23 PM	 49.273875 	 (123.205737)	-14.19999981	 2,411.85 	132	89	 9.4202 	 33.9126 
7:21:24 PM	 49.273962 	 (123.205732)	-14.19999981	 2,421.25 	132	87	 9.3999 	 33.8396 
7:21:25 PM	 49.274045 	 (123.205729)	-14.19999981	 2,430.47 	132	87	 9.2200 	 33.1919 
7:21:26 PM	 49.274129 	 (123.205726)	-14.19999981	 2,439.75 	132	87	 9.2800 	 33.4081 
7:21:27 PM	 49.274209 	 (123.205719)	-14.19999981	 2,448.99 	132	88	 9.2400 	 33.2640 
7:21:28 PM	 49.274291 	 (123.205709)	-14.19999981	 2,458.27 	132	87	 9.2800 	 33.4081 
7:21:29 PM	 49.274366 	 (123.205700)	-14.19999981	 2,467.55 	132	87	 9.2800 	 33.4081 
7:21:30 PM	 49.274450 	 (123.205694)	-14.19999981	 2,476.86 	132	87	 9.3101 	 33.5162 
7:21:31 PM	 49.274534 	 (123.205696)	-14.19999981	 2,486.18 	132	86	 9.3198 	 33.5514 
7:21:32 PM	 49.274619 	 (123.205696)	-14.19999981	 2,495.55 	132	87	 9.3701 	 33.7324 
7:21:33 PM	 49.274699 	 (123.205711)	-14.19999981	 2,504.86 	132	86	 9.3101 	 33.5162 
7:21:34 PM	 49.274774 	 (123.205715)	-14.19999981	 2,514.03 	132	85	 9.1699 	 33.0117 
7:21:35 PM	 49.274845 	 (123.205759)	-14.19999981	 2,523.15 	132	89	 9.1199 	 32.8315 
7:21:36 PM	 49.274895 	 (123.205846)	-14.19999981	 2,532.09 	132	79	 8.9402 	 32.1847 
7:21:37 PM	 49.274921 	 (123.205963)	-14.19999981	 2,540.60 	132	80	 8.5100 	 30.6360 
7:21:38 PM	 49.274919 	 (123.206084)	-14.19999981	 2,548.91 	132	78	 8.3098 	 29.9153 
7:21:39 PM	 49.274894 	 (123.206199)	-14.19999981	 2,557.16 	131	79	 8.2500 	 29.7000 
7:21:40 PM	 49.274875 	 (123.206306)	-14.19999981	 2,565.40 	132	87	 8.2400 	 29.6640 
7:21:41 PM	 49.274852 	 (123.206420)	-14.19999981	 2,573.71 	131	89	 8.3101 	 29.9162 
7:21:42 PM	 49.274829 	 (123.206526)	-14.19999981	 2,582.09 	132	85	 8.3801 	 30.1685 
7:21:43 PM	 49.274805 	 (123.206633)	-14.19999981	 2,590.40 	132	90	 8.3098 	 29.9153 
7:21:44 PM	 49.274783 	 (123.206739)	-14.19999981	 2,598.74 	132	84	 8.3401 	 30.0243 
7:21:45 PM	 49.274764 	 (123.206847)	-14.19999981	 2,607.09 	132	86	 8.3501 	 30.0604 
7:21:46 PM	 49.274747 	 (123.206957)	-14.19999981	 2,615.33 	132	87	 8.2400 	 29.6640 
7:21:47 PM	 49.274730 	 (123.207061)	-14.19999981	 2,623.61 	132	85	 8.2800 	 29.8081 
7:21:48 PM	 49.274706 	 (123.207167)	-14.19999981	 2,631.78 	132	85	 8.1699 	 29.4117 
7:21:49 PM	 49.274686 	 (123.207274)	-14.19999981	 2,639.98 	132	87	 8.2000 	 29.5198 
7:21:50 PM	 49.274669 	 (123.207382)	-14.19999981	 2,648.26 	133	86	 8.2800 	 29.8081 
7:21:51 PM	 49.274655 	 (123.207494)	-14.19999981	 2,656.54 	133	86	 8.2800 	 29.8081 
7:21:52 PM	 49.274640 	 (123.207605)	-14.19999981	 2,664.98 	133	87	 8.4399 	 30.3838 
7:21:53 PM	 49.274621 	 (123.207721)	-14.19999981	 2,673.32 	133	87	 8.3401 	 30.0243 
7:21:54 PM	 49.274603 	 (123.207827)	-14.19999981	 2,681.63 	133	88	 8.3098 	 29.9153 
7:21:55 PM	 49.274583 	 (123.207938)	-14.19999981	 2,689.88 	134	88	 8.2500 	 29.7000 
7:21:56 PM	 49.274563 	 (123.208046)	-14.19999981	 2,698.18 	134	87	 8.3000 	 29.8802 
7:21:57 PM	 49.274543 	 (123.208157)	-14.19999981	 2,706.46 	134	88	 8.2800 	 29.8081 
7:21:58 PM	 49.274526 	 (123.208267)	-14.19999981	 2,714.80 	135	87	 8.3401 	 30.0243 
7:21:59 PM	 49.274511 	 (123.208381)	-14.19999981	 2,723.17 	135	88	 8.3699 	 30.1315 
7:22:00 PM	 49.274498 	 (123.208494)	-14.19999981	 2,731.55 	135	89	 8.3801 	 30.1685 
7:22:01 PM	 49.274487 	 (123.208610)	-14.19999981	 2,740.02 	135	89	 8.4700 	 30.4919 
7:22:02 PM	 49.274481 	 (123.208727)	-14.19999981	 2,748.56 	135	90	 8.5400 	 30.7441 
7:22:03 PM	 49.274479 	 (123.208846)	-14.19999981	 2,757.00 	135	88	 8.4399 	 30.3838 
7:22:04 PM	 49.274478 	 (123.208959)	-14.19999981	 2,765.41 	135	89	 8.4099 	 30.2757 
7:22:05 PM	 49.274478 	 (123.209077)	-14.19999981	 2,773.85 	135	88	 8.4402 	 30.3847 
7:22:06 PM	 49.274479 	 (123.209191)	-14.19999981	 2,782.25 	134	88	 8.3999 	 30.2396 
7:22:07 PM	 49.274479 	 (123.209304)	-14.19999981	 2,790.53 	134	87	 8.2800 	 29.8081 
7:22:08 PM	 49.274479 	 (123.209417)	-14.19999981	 2,798.71 	134	85	 8.1799 	 29.4478 
7:22:09 PM	 49.274482 	 (123.209538)	-14.19999981	 2,806.92 	134	85	 8.2100 	 29.5559 
7:22:10 PM	 49.274481 	 (123.209651)	-14.19999981	 2,815.07 	134	85	 8.1501 	 29.3405 
7:22:11 PM	 49.274479 	 (123.209761)	-14.19999981	 2,823.13 	134	85	 8.0598 	 29.0153 
7:22:12 PM	 49.274479 	 (123.209880)	-14.19999981	 2,831.25 	134	85	 8.1201 	 29.2324 
7:22:13 PM	 49.274481 	 (123.209988)	-14.19999981	 2,839.27 	135	84	 8.0200 	 28.8721 
7:22:14 PM	 49.274489 	 (123.210099)	-14.19999981	 2,847.27 	135	88	 8.0000 	 28.8000 
7:22:15 PM	 49.274498 	 (123.210208)	-14.19999981	 2,855.35 	135	83	 8.0801 	 29.0883 
7:22:16 PM	 49.274512 	 (123.210312)	-14.19999981	 2,863.38 	134	84	 8.0298 	 28.9072 
7:22:17 PM	 49.274536 	 (123.210418)	-14.19999981	 2,871.26 	134	83	 7.8801 	 28.3685 
7:22:18 PM	 49.274563 	 (123.210515)	-14.19999981	 2,879.02 	134	83	 7.7600 	 27.9360 
7:22:19 PM	 49.274591 	 (123.210609)	-14.19999981	 2,886.93 	134	82	 7.9099 	 28.4757 
7:22:20 PM	 49.274617 	 (123.210708)	-14.19999981	 2,894.67 	134	81	 7.7400 	 27.8640 
7:22:21 PM	 49.274643 	 (123.210802)	-14.19999981	 2,902.34 	134	81	 7.6702 	 27.6126 
7:22:22 PM	 49.274672 	 (123.210894)	-14.19999981	 2,910.04 	135	81	 7.7000 	 27.7198 
7:22:23 PM	 49.274703 	 (123.210989)	-14.19999981	 2,917.81 	135	82	 7.7700 	 27.9721 
7:22:24 PM	 49.274734 	 (123.211087)	-14.19999981	 2,925.51 	135	85	 7.7000 	 27.7198 
7:22:25 PM	 49.274761 	 (123.211177)	-14.19999981	 2,933.19 	135	89	 7.6799 	 27.6478 
7:22:26 PM	 49.274790 	 (123.211269)	-14.19999981	 2,940.79 	135	88	 7.6001 	 27.3604 
7:22:27 PM	 49.274818 	 (123.211364)	-14.19999981	 2,948.25 	135	87	 7.4600 	 26.8559 
7:22:28 PM	 49.274846 	 (123.211454)	-14.19999981	 2,955.71 	135	88	 7.4600 	 26.8559 
7:22:29 PM	 49.274876 	 (123.211549)	-14.19999981	 2,963.23 	135	88	 7.5200 	 27.0721 
7:22:30 PM	 49.274905 	 (123.211642)	-14.19999981	 2,970.74 	135	85	 7.5100 	 27.0360 
7:22:31 PM	 49.274931 	 (123.211735)	-14.19999981	 2,978.23 	135	88	 7.4900 	 26.9640 
7:22:32 PM	 49.274959 	 (123.211830)	-14.19999981	 2,985.77 	135	87	 7.5400 	 27.1441 
7:22:33 PM	 49.274986 	 (123.211924)	-14.19999981	 2,993.26 	136	89	 7.4900 	 26.9640 
7:22:34 PM	 49.275016 	 (123.212021)	-14.19999981	 3,000.94 	135	87	 7.6799 	 27.6478 
7:22:35 PM	 49.275046 	 (123.212116)	-14.19999981	 3,008.51 	135	88	 7.5701 	 27.2522 
7:22:36 PM	 49.275073 	 (123.212208)	-14.19999981	 3,016.08 	135	88	 7.5701 	 27.2522 
7:22:37 PM	 49.275101 	 (123.212301)	-14.19999981	 3,023.70 	135	88	 7.6199 	 27.4315 
7:22:38 PM	 49.275129 	 (123.212394)	-14.19999981	 3,031.17 	136	86	 7.4700 	 26.8919 
7:22:39 PM	 49.275152 	 (123.212487)	-14.19999981	 3,038.67 	136	87	 7.5000 	 27.0000 
7:22:40 PM	 49.275178 	 (123.212588)	-14.19999981	 3,046.15 	136	86	 7.4800 	 26.9279 
7:22:41 PM	 49.275212 	 (123.212684)	-14.19999981	 3,053.57 	136	88	 7.4202 	 26.7126 
7:22:42 PM	 49.275242 	 (123.212781)	-14.19999981	 3,061.11 	136	86	 7.5400 	 27.1441 
7:22:43 PM	 49.275272 	 (123.212880)	-14.19999981	 3,068.66 	136	87	 7.5498 	 27.1793 
7:22:44 PM	 49.275302 	 (123.212977)	-14.19999981	 3,076.29 	136	88	 7.6301 	 27.4685 
7:22:45 PM	 49.275330 	 (123.213071)	-14.19999981	 3,083.78 	136	88	 7.4900 	 26.9640 
7:22:46 PM	 49.275357 	 (123.213161)	-14.19999981	 3,091.30 	136	87	 7.5200 	 27.0721 
7:22:47 PM	 49.275383 	 (123.213257)	-14.19999981	 3,098.95 	135	88	 7.6499 	 27.5396 
7:22:48 PM	 49.275412 	 (123.213348)	-14.19999981	 3,106.44 	135	87	 7.4900 	 26.9640 
7:22:49 PM	 49.275441 	 (123.213441)	-14.19999981	 3,113.96 	135	86	 7.5200 	 27.0721 
7:22:50 PM	 49.275470 	 (123.213529)	-14.19999981	 3,121.46 	135	87	 7.5000 	 27.0000 
7:22:51 PM	 49.275498 	 (123.213624)	-14.19999981	 3,128.90 	136	88	 7.4399 	 26.7838 
7:22:52 PM	 49.275526 	 (123.213718)	-14.19999981	 3,136.44 	136	86	 7.5400 	 27.1441 
7:22:53 PM	 49.275556 	 (123.213817)	-14.19999981	 3,143.96 	136	86	 7.5200 	 27.0721 
7:22:54 PM	 49.275583 	 (123.213910)	-14.19999981	 3,151.61 	136	90	 7.6501 	 27.5405 
7:22:55 PM	 49.275608 	 (123.214004)	-14.19999981	 3,159.19 	136	89	 7.5798 	 27.2874 
7:22:56 PM	 49.275635 	 (123.214098)	-14.19999981	 3,166.84 	137	87	 7.6501 	 27.5405 
7:22:57 PM	 49.275661 	 (123.214194)	-14.19999981	 3,174.41 	137	90	 7.5698 	 27.2514 
7:22:58 PM	 49.275688 	 (123.214290)	-14.19999981	 3,181.93 	137	89	 7.5200 	 27.0721 
7:22:59 PM	 49.275717 	 (123.214386)	-14.19999981	 3,189.53 	137	88	 7.6001 	 27.3604 
7:23:00 PM	 49.275745 	 (123.214475)	-14.19999981	 3,197.13 	137	88	 7.5999 	 27.3595 
7:23:01 PM	 49.275776 	 (123.214565)	-14.19999981	 3,204.70 	137	89	 7.5701 	 27.2522 
7:23:02 PM	 49.275807 	 (123.214653)	-14.19999981	 3,212.25 	137	88	 7.5500 	 27.1802 
7:23:03 PM	 49.275840 	 (123.214745)	-14.19999981	 3,219.77 	137	87	 7.5200 	 27.0721 
7:23:04 PM	 49.275870 	 (123.214832)	-14.19999981	 3,227.37 	137	87	 7.6001 	 27.3604 
7:23:05 PM	 49.275904 	 (123.214922)	-14.19999981	 3,234.89 	138	88	 7.5198 	 27.0712 
7:23:06 PM	 49.275937 	 (123.215011)	-14.19999981	 3,242.41 	138	86	 7.5200 	 27.0721 
7:23:07 PM	 49.275972 	 (123.215097)	-14.19999981	 3,249.81 	137	86	 7.4001 	 26.6405 
7:23:08 PM	 49.276006 	 (123.215184)	-14.19999981	 3,257.21 	138	87	 7.3999 	 26.6396 
7:23:09 PM	 49.276039 	 (123.215274)	-14.19999981	 3,264.58 	137	86	 7.3701 	 26.5324 
7:23:10 PM	 49.276070 	 (123.215363)	-14.19999981	 3,272.01 	137	87	 7.4299 	 26.7478 
7:23:11 PM	 49.276097 	 (123.215454)	-14.19999981	 3,279.56 	137	87	 7.5500 	 27.1802 
7:23:12 PM	 49.276122 	 (123.215553)	-14.19999981	 3,287.10 	137	87	 7.5400 	 27.1441 
7:23:13 PM	 49.276149 	 (123.215655)	-14.19999981	 3,294.65 	137	89	 7.5498 	 27.1793 
7:23:14 PM	 49.276169 	 (123.215758)	-14.19999981	 3,302.33 	137	90	 7.6802 	 27.6486 
7:23:15 PM	 49.276190 	 (123.215861)	-14.19999981	 3,309.99 	137	91	 7.6599 	 27.5757 
7:23:16 PM	 49.276206 	 (123.215963)	-14.19999981	 3,317.82 	136	90	 7.8301 	 28.1883 
7:23:17 PM	 49.276220 	 (123.216068)	-14.19999981	 3,325.58 	136	92	 7.7600 	 27.9360 
7:23:18 PM	 49.276229 	 (123.216175)	-14.19999981	 3,333.33 	136	90	 7.7500 	 27.9000 
7:23:19 PM	 49.276237 	 (123.216276)	-14.19999981	 3,341.02 	136	88	 7.6899 	 27.6838 
7:23:20 PM	 49.276244 	 (123.216378)	-14.19999981	 3,348.63 	136	88	 7.6099 	 27.3955 
7:23:21 PM	 49.276253 	 (123.216483)	-14.19999981	 3,356.16 	136	87	 7.5300 	 27.1081 
7:23:22 PM	 49.276261 	 (123.216582)	-14.19999981	 3,363.49 	136	86	 7.3301 	 26.3883 
7:23:23 PM	 49.276271 	 (123.216677)	-14.19999981	 3,370.91 	136	85	 7.4199 	 26.7117 
7:23:24 PM	 49.276280 	 (123.216774)	-14.19999981	 3,378.02 	136	83	 7.1101 	 25.5964 
7:23:25 PM	 49.276288 	 (123.216871)	-14.19999981	 3,385.26 	136	85	 7.2400 	 26.0640 
7:23:26 PM	 49.276297 	 (123.216970)	-14.19999981	 3,392.64 	136	85	 7.3799 	 26.5676 
7:23:27 PM	 49.276306 	 (123.217072)	-14.19999981	 3,400.06 	136	86	 7.4202 	 26.7126 
7:23:28 PM	 49.276316 	 (123.217172)	-14.19999981	 3,407.52 	136	88	 7.4600 	 26.8559 
7:23:29 PM	 49.276323 	 (123.217271)	-14.19999981	 3,415.07 	136	88	 7.5500 	 27.1802 
7:23:30 PM	 49.276334 	 (123.217368)	-14.19999981	 3,422.55 	136	87	 7.4800 	 26.9279 
7:23:31 PM	 49.276345 	 (123.217462)	-14.19999981	 3,430.08 	136	87	 7.5300 	 27.1081 
7:23:32 PM	 49.276355 	 (123.217564)	-14.19999981	 3,437.61 	136	88	 7.5300 	 27.1081 
7:23:33 PM	 49.276360 	 (123.217670)	-14.19999981	 3,445.15 	136	88	 7.5398 	 27.1433 
7:23:34 PM	 49.276363 	 (123.217772)	-14.19999981	 3,452.76 	136	88	 7.6101 	 27.3964 
7:23:35 PM	 49.276364 	 (123.217871)	-14.19999981	 3,460.21 	135	87	 7.4500 	 26.8198 
7:23:36 PM	 49.276371 	 (123.217971)	-14.19999981	 3,467.74 	136	88	 7.5300 	 27.1081 
7:23:37 PM	 49.276377 	 (123.218074)	-14.19999981	 3,475.17 	136	86	 7.4299 	 26.7478 
7:23:38 PM	 49.276384 	 (123.218174)	-14.19999981	 3,482.62 	136	85	 7.4502 	 26.8207 
7:23:39 PM	 49.276389 	 (123.218278)	-14.19999981	 3,490.10 	136	87	 7.4800 	 26.9279 
7:23:40 PM	 49.276391 	 (123.218383)	-14.19999981	 3,497.60 	136	87	 7.5000 	 27.0000 
7:23:41 PM	 49.276393 	 (123.218483)	-14.19999981	 3,505.11 	137	86	 7.5100 	 27.0360 
7:23:42 PM	 49.276396 	 (123.218583)	-14.19999981	 3,512.43 	136	86	 7.3198 	 26.3514 
7:23:43 PM	 49.276401 	 (123.218681)	-14.19999981	 3,519.73 	136	85	 7.3000 	 26.2802 
7:23:44 PM	 49.276415 	 (123.218785)	-14.19999981	 3,527.03 	137	86	 7.3000 	 26.2802 
7:23:45 PM	 49.276424 	 (123.218889)	-14.19999981	 3,534.32 	136	85	 7.2900 	 26.2441 
7:23:46 PM	 49.276432 	 (123.218991)	-14.19999981	 3,541.62 	136	86	 7.3000 	 26.2802 
7:23:47 PM	 49.276441 	 (123.219092)	-14.19999981	 3,549.07 	136	84	 7.4500 	 26.8198 
7:23:48 PM	 49.276453 	 (123.219190)	-14.19999981	 3,556.47 	136	88	 7.3999 	 26.6396 
7:23:49 PM	 49.276465 	 (123.219286)	-14.19999981	 3,563.89 	136	85	 7.4199 	 26.7117 
7:23:50 PM	 49.276478 	 (123.219385)	-14.19999981	 3,571.21 	136	86	 7.3201 	 26.3522 
7:23:51 PM	 49.276493 	 (123.219482)	-14.19999981	 3,578.50 	136	84	 7.2900 	 26.2441 
7:23:52 PM	 49.276508 	 (123.219574)	-14.19999981	 3,585.67 	136	84	 7.1699 	 25.8117 
7:23:53 PM	 49.276523 	 (123.219669)	-14.19999981	 3,592.91 	136	85	 7.2400 	 26.0640 
7:23:54 PM	 49.276539 	 (123.219763)	-14.19999981	 3,600.20 	136	85	 7.2900 	 26.2441 
7:23:55 PM	 49.276557 	 (123.219856)	-14.19999981	 3,607.44 	136	85	 7.2400 	 26.0640 
7:23:56 PM	 49.276580 	 (123.219950)	-14.19999981	 3,614.81 	136	86	 7.3701 	 26.5324 
7:23:57 PM	 49.276602 	 (123.220047)	-14.19999981	 3,622.28 	136	85	 7.4700 	 26.8919 
7:23:58 PM	 49.276625 	 (123.220143)	-14.19999981	 3,629.62 	135	85	 7.3401 	 26.4243 
7:23:59 PM	 49.276650 	 (123.220235)	-14.19999981	 3,636.86 	135	85	 7.2400 	 26.0640 
7:24:00 PM	 49.276674 	 (123.220332)	-14.19999981	 3,644.25 	135	86	 7.3899 	 26.6036 
7:24:01 PM	 49.276700 	 (123.220430)	-14.19999981	 3,651.57 	135	84	 7.3201 	 26.3522 
7:24:02 PM	 49.276719 	 (123.220525)	-14.19999981	 3,658.96 	136	85	 7.3899 	 26.6036 
7:24:03 PM	 49.276742 	 (123.220620)	-14.19999981	 3,666.28 	136	86	 7.3201 	 26.3522 
7:24:04 PM	 49.276760 	 (123.220713)	-14.19999981	 3,673.67 	136	85	 7.3899 	 26.6036 
7:24:05 PM	 49.276778 	 (123.220806)	-14.19999981	 3,681.04 	136	84	 7.3701 	 26.5324 
7:24:06 PM	 49.276800 	 (123.220902)	-14.19999981	 3,688.28 	136	84	 7.2400 	 26.0640 
7:24:07 PM	 49.276824 	 (123.220994)	-14.19999981	 3,695.40 	136	84	 7.1199 	 25.6315 
7:24:08 PM	 49.276844 	 (123.221085)	-14.19999981	 3,702.64 	137	84	 7.2400 	 26.0640 
7:24:09 PM	 49.276862 	 (123.221177)	-14.19999981	 3,709.93 	137	85	 7.2900 	 26.2441 
7:24:10 PM	 49.276885 	 (123.221267)	-14.19999981	 3,717.22 	137	85	 7.2900 	 26.2441 
7:24:11 PM	 49.276908 	 (123.221353)	-14.19999981	 3,724.54 	137	85	 7.3201 	 26.3522 
7:24:12 PM	 49.276932 	 (123.221448)	-14.19999981	 3,731.91 	138	85	 7.3699 	 26.5315 
7:24:13 PM	 49.276956 	 (123.221544)	-14.19999981	 3,739.25 	138	86	 7.3401 	 26.4243 
7:24:14 PM	 49.276984 	 (123.221647)	-14.19999981	 3,746.59 	138	85	 7.3401 	 26.4243 
7:24:15 PM	 49.277012 	 (123.221741)	-14.19999981	 3,753.88 	138	86	 7.2898 	 26.2433 
7:24:16 PM	 49.277038 	 (123.221835)	-14.19999981	 3,761.26 	138	86	 7.3801 	 26.5685 
7:24:17 PM	 49.277060 	 (123.221930)	-14.19999981	 3,768.72 	138	88	 7.4600 	 26.8559 
7:24:18 PM	 49.277082 	 (123.222031)	-14.19999981	 3,776.31 	138	87	 7.5901 	 27.3243 
7:24:19 PM	 49.277107 	 (123.222134)	-14.19999981	 3,784.02 	138	90	 7.7100 	 27.7559 
7:24:20 PM	 49.277133 	 (123.222234)	-14.19999981	 3,791.72 	138	90	 7.7000 	 27.7198 
7:24:21 PM	 49.277158 	 (123.222344)	-14.19999981	 3,799.75 	138	91	 8.0300 	 28.9081 
7:24:22 PM	 49.277179 	 (123.222440)	-14.19999981	 3,807.26 	138	90	 7.5100 	 27.0360 
7:24:23 PM	 49.277208 	 (123.222539)	-14.19999981	 3,815.02 	138	89	 7.7600 	 27.9360 
7:24:24 PM	 49.277233 	 (123.222633)	-14.19999981	 3,822.78 	138	90	 7.7600 	 27.9360 
7:24:25 PM	 49.277253 	 (123.222734)	-14.19999981	 3,830.45 	138	89	 7.6699 	 27.6117 
